"PRODUCT_ID";"BRAND_NAME";"PRODUCT_NAME";"PRODUCT_SUBCATEGORY";"PRODUCT_CATEGORY";"PRODUCT_DEPARTMENT";"PRODUCT_FAMILY"
987;"Even Better";"Even Better Low Fat String Cheese";"Cheese";"Dairy";"Dairy";"Food"
988;"Even Better";"Even Better Havarti Cheese";"Cheese";"Dairy";"Dairy";"Food"
989;"Even Better";"Even Better Head Cheese";"Cheese";"Dairy";"Dairy";"Food"
990;"Even Better";"Even Better Cheese Spread";"Cheese";"Dairy";"Dairy";"Food"
991;"Even Better";"Even Better Sharp Cheddar Cheese";"Cheese";"Dairy";"Dairy";"Food"
992;"Even Better";"Even Better Mild Cheddar Cheese";"Cheese";"Dairy";"Dairy";"Food"
993;"Even Better";"Even Better Large Curd Cottage Cheese";"Cottage Cheese";"Dairy";"Dairy";"Food"
994;"Even Better";"Even Better 2% Milk";"Milk";"Dairy";"Dairy";"Drink"
995;"Even Better";"Even Better Buttermilk";"Milk";"Dairy";"Dairy";"Drink"
996;"Even Better";"Even Better Chocolate Milk";"Milk";"Dairy";"Dairy";"Drink"
997;"Even Better";"Even Better 1% Milk";"Milk";"Dairy";"Dairy";"Drink"
998;"Even Better";"Even Better Whole Milk";"Milk";"Dairy";"Dairy";"Drink"
999;"Even Better";"Even Better Strawberry Yogurt";"Yogurt";"Dairy";"Dairy";"Food"
1000;"Even Better";"Even Better Blueberry Yogurt";"Yogurt";"Dairy";"Dairy";"Food"
1001;"American";"American Chicken Hot Dogs";"Hot Dogs";"Meat";"Deli";"Food"
1002;"American";"American Pimento Loaf";"Bologna";"Meat";"Deli";"Food"
1003;"American";"American Beef Bologna";"Bologna";"Meat";"Deli";"Food"
1004;"American";"American Low Fat Bologna";"Bologna";"Meat";"Deli";"Food"
1005;"American";"American Turkey Hot Dogs";"Hot Dogs";"Meat";"Deli";"Food"
1006;"American";"American Foot-Long Hot Dogs";"Hot Dogs";"Meat";"Deli";"Food"
1007;"American";"American Low Fat Cole Slaw";"Deli Salads";"Side Dishes";"Deli";"Food"
1008;"American";"American Cole Slaw";"Deli Salads";"Side Dishes";"Deli";"Food"
1009;"American";"American Roasted Chicken";"Fresh Chicken";"Meat";"Deli";"Food"
1010;"American";"American Corned Beef";"Deli Meats";"Meat";"Deli";"Food"
1011;"American";"American Sliced Turkey";"Deli Meats";"Meat";"Deli";"Food"
1012;"American";"American Sliced Ham";"Deli Meats";"Meat";"Deli";"Food"
1013;"American";"American Potato Salad";"Deli Salads";"Side Dishes";"Deli";"Food"
1014;"American";"American Sliced Chicken";"Deli Meats";"Meat";"Deli";"Food"
1015;"National";"National Small Brown Eggs";"Eggs";"Eggs";"Eggs";"Food"
1016;"National";"National Large Brown Eggs";"Eggs";"Eggs";"Eggs";"Food"
1017;"National";"National Small Eggs";"Eggs";"Eggs";"Eggs";"Food"
1018;"National";"National Large Eggs";"Eggs";"Eggs";"Eggs";"Food"
1019;"National";"National Egg Substitute";"Eggs";"Eggs";"Eggs";"Food"
1020;"PigTail";"PigTail Low Fat Waffles";"Waffles";"Breakfast Foods";"Frozen Foods";"Food"
1021;"PigTail";"PigTail Orange Popsicles";"Popsicles";"Frozen Desserts";"Frozen Foods";"Food"
1022;"PigTail";"PigTail Frozen Chicken Breast";"Frozen Chicken";"Meat";"Frozen Foods";"Food"
1023;"PigTail";"PigTail Frozen Pancakes";"Pancakes";"Breakfast Foods";"Frozen Foods";"Food"
1024;"PigTail";"PigTail Low Fat French Fries";"French Fries";"Vegetables";"Frozen Foods";"Food"
1025;"PigTail";"PigTail Frozen Sausage Pizza";"Pizza";"Pizza";"Frozen Foods";"Food"
1026;"PigTail";"PigTail Blueberry Waffles";"Waffles";"Breakfast Foods";"Frozen Foods";"Food"
1027;"PigTail";"PigTail Fajita French Fries";"French Fries";"Vegetables";"Frozen Foods";"Food"
1028;"PigTail";"PigTail Waffles";"Waffles";"Breakfast Foods";"Frozen Foods";"Food"
1029;"PigTail";"PigTail Frozen Pepperoni Pizza";"Pizza";"Pizza";"Frozen Foods";"Food"
1030;"PigTail";"PigTail Frozen Cheese Pizza";"Pizza";"Pizza";"Frozen Foods";"Food"
1031;"PigTail";"PigTail Frozen Mushroom Pizza";"Pizza";"Pizza";"Frozen Foods";"Food"
1032;"PigTail";"PigTail Apple Cinnamon Waffles";"Waffles";"Breakfast Foods";"Frozen Foods";"Food"
1033;"PigTail";"PigTail Frozen Carrots";"Frozen Vegetables";"Vegetables";"Frozen Foods";"Food"
1034;"PigTail";"PigTail Turkey TV Dinner";"TV Dinner";"Frozen Entrees";"Frozen Foods";"Food"
1035;"PigTail";"PigTail Chicken TV Dinner";"TV Dinner";"Frozen Entrees";"Frozen Foods";"Food"
1036;"PigTail";"PigTail Beef TV Dinner";"TV Dinner";"Frozen Entrees";"Frozen Foods";"Food"
1037;"PigTail";"PigTail Pancake Mix";"Pancake Mix";"Breakfast Foods";"Frozen Foods";"Food"
1038;"PigTail";"PigTail Grape Popsicles";"Popsicles";"Frozen Desserts";"Frozen Foods";"Food"
1039;"PigTail";"PigTail Home Style French Fries";"French Fries";"Vegetables";"Frozen Foods";"Food"
1040;"PigTail";"PigTail Lime Popsicles";"Popsicles";"Frozen Desserts";"Frozen Foods";"Food"
1041;"PigTail";"PigTail Ice Cream";"Ice Cream";"Frozen Desserts";"Frozen Foods";"Food"
1042;"PigTail";"PigTail Ice Cream Sandwich";"Ice Cream";"Frozen Desserts";"Frozen Foods";"Food"
1043;"PigTail";"PigTail Frozen Cauliflower";"Frozen Vegetables";"Vegetables";"Frozen Foods";"Food"
1044;"PigTail";"PigTail Frozen Broccoli";"Frozen Vegetables";"Vegetables";"Frozen Foods";"Food"
1045;"PigTail";"PigTail Frozen Corn";"Frozen Vegetables";"Vegetables";"Frozen Foods";"Food"
1046;"PigTail";"PigTail Frozen Peas";"Frozen Vegetables";"Vegetables";"Frozen Foods";"Food"
1047;"PigTail";"PigTail Popsicles";"Ice Cream";"Frozen Desserts";"Frozen Foods";"Food"
1048;"PigTail";"PigTail Frozen Chicken Thighs";"Frozen Chicken";"Meat";"Frozen Foods";"Food"
1049;"PigTail";"PigTail Frozen Chicken Wings";"Frozen Chicken";"Meat";"Frozen Foods";"Food"
1050;"PigTail";"PigTail Lemon Popsicles";"Popsicles";"Frozen Desserts";"Frozen Foods";"Food"
1051;"Bird Call";"Bird Call Silky Smooth Hair Conditioner";"Conditioner";"Bathroom Products";"Health and Hygiene";"Non-Consumable"
1052;"Bird Call";"Bird Call Tartar Control Toothpaste";"Personal Hygiene";"Hygiene";"Health and Hygiene";"Non-Consumable"
1053;"Bird Call";"Bird Call Whitening Toothpast";"Personal Hygiene";"Hygiene";"Health and Hygiene";"Non-Consumable"
1054;"Bird Call";"Bird Call Toothpaste";"Personal Hygiene";"Hygiene";"Health and Hygiene";"Non-Consumable"
1055;"Bird Call";"Bird Call Deodorant";"Personal Hygiene";"Hygiene";"Health and Hygiene";"Non-Consumable"
1056;"Bird Call";"Bird Call Conditioning Shampoo";"Shampoo";"Bathroom Products";"Health and Hygiene";"Non-Consumable"
1057;"Bird Call";"Bird Call Extra Moisture Shampoo";"Shampoo";"Bathroom Products";"Health and Hygiene";"Non-Consumable"
1058;"Bird Call";"Bird Call Angled Toothbrush";"Toothbrushes";"Bathroom Products";"Health and Hygiene";"Non-Consumable"
1059;"Bird Call";"Bird Call Apricot Shampoo";"Shampoo";"Bathroom Products";"Health and Hygiene";"Non-Consumable"
1060;"Bird Call";"Bird Call Childrens Aspirin";"Aspirin";"Pain Relievers";"Health and Hygiene";"Non-Consumable"
1061;"Bird Call";"Bird Call Buffered Aspirin";"Aspirin";"Pain Relievers";"Health and Hygiene";"Non-Consumable"
1062;"Bird Call";"Bird Call 200 MG Ibuprofen";"Ibuprofen";"Pain Relievers";"Health and Hygiene";"Non-Consumable"
1063;"Bird Call";"Bird Call 200 MG Acetominifen";"Acetominifen";"Pain Relievers";"Health and Hygiene";"Non-Consumable"
1064;"Bird Call";"Bird Call HCL Nasal Spray";"Nasal Sprays";"Decongestants";"Health and Hygiene";"Non-Consumable"
1065;"Bird Call";"Bird Call Dishwasher Detergent";"Nasal Sprays";"Decongestants";"Health and Hygiene";"Non-Consumable"
1066;"Bird Call";"Bird Call Multi-Symptom Cold Remedy";"Cold Remedies";"Cold Remedies";"Health and Hygiene";"Non-Consumable"
1067;"Bird Call";"Bird Call Childrens Cold Remedy";"Cold Remedies";"Cold Remedies";"Health and Hygiene";"Non-Consumable"
1068;"Bird Call";"Bird Call Laundry Detergent";"Mouthwash";"Bathroom Products";"Health and Hygiene";"Non-Consumable"
1069;"Bird Call";"Bird Call Mint Mouthwash";"Mouthwash";"Bathroom Products";"Health and Hygiene";"Non-Consumable"
1070;"High Quality";"High Quality 60 Watt Lightbulb";"Lightbulbs";"Electrical";"Household";"Non-Consumable"
1071;"High Quality";"High Quality Plastic Forks";"Plastic Utensils";"Plastic Products";"Household";"Non-Consumable"
1072;"High Quality";"High Quality Plastic Spoons";"Plastic Utensils";"Plastic Products";"Household";"Non-Consumable"
1073;"High Quality";"High Quality Plastic Knives";"Plastic Utensils";"Plastic Products";"Household";"Non-Consumable"
1074;"High Quality";"High Quality C-Size Batteries";"Batteries";"Electrical";"Household";"Non-Consumable"
1075;"High Quality";"High Quality 100 Watt Lightbulb";"Lightbulbs";"Electrical";"Household";"Non-Consumable"
1076;"High Quality";"High Quality AAA-Size Batteries";"Batteries";"Electrical";"Household";"Non-Consumable"
1077;"High Quality";"High Quality Paper Plates";"Paper Dishes";"Paper Products";"Household";"Non-Consumable"
1078;"High Quality";"High Quality Paper Cups";"Paper Dishes";"Paper Products";"Household";"Non-Consumable"
1079;"High Quality";"High Quality 75 Watt Lightbulb";"Lightbulbs";"Electrical";"Household";"Non-Consumable"
1080;"High Quality";"High Quality Toilet Bowl Cleaner";"Cleaners";"Cleaning Supplies";"Household";"Non-Consumable"
1081;"High Quality";"High Quality Counter Cleaner";"Cleaners";"Cleaning Supplies";"Household";"Non-Consumable"
1082;"High Quality";"High Quality Glass Cleaner";"Cleaners";"Cleaning Supplies";"Household";"Non-Consumable"
1083;"High Quality";"High Quality 25 Watt Lightbulb";"Lightbulbs";"Electrical";"Household";"Non-Consumable"
1084;"High Quality";"High Quality AA-Size Batteries";"Batteries";"Electrical";"Household";"Non-Consumable"
1085;"High Quality";"High Quality D-Size Batteries";"Batteries";"Electrical";"Household";"Non-Consumable"
1086;"High Quality";"High Quality Paper Towels";"Paper Wipes";"Paper Products";"Household";"Non-Consumable"
1087;"High Quality";"High Quality Soft Napkins";"Paper Wipes";"Paper Products";"Household";"Non-Consumable"
1088;"High Quality";"High Quality Scented Tissue";"Paper Wipes";"Paper Products";"Household";"Non-Consumable"
1089;"High Quality";"High Quality Toilet Paper";"Paper Wipes";"Paper Products";"Household";"Non-Consumable"
1090;"High Quality";"High Quality Tissues";"Paper Wipes";"Paper Products";"Household";"Non-Consumable"
1091;"High Quality";"High Quality Scented Toilet Tissue";"Paper Wipes";"Paper Products";"Household";"Non-Consumable"
1092;"High Quality";"High Quality Room Freshener";"Deodorizers";"Cleaning Supplies";"Household";"Non-Consumable"
1093;"High Quality";"High Quality Frying Pan";"Pots and Pans";"Kitchen Products";"Household";"Non-Consumable"
1094;"High Quality";"High Quality Copper Cleaner";"Pot Cleaners";"Kitchen Products";"Household";"Non-Consumable"
1095;"High Quality";"High Quality Bees Wax Candles";"Candles";"Candles";"Household";"Non-Consumable"
1096;"High Quality";"High Quality Silver Cleaner";"Pot Cleaners";"Kitchen Products";"Household";"Non-Consumable"
1097;"High Quality";"High Quality Copper Pot Scrubber";"Pot Scrubbers";"Kitchen Products";"Household";"Non-Consumable"
1098;"High Quality";"High Quality Economy Toilet Brush";"Toilet Brushes";"Bathroom Products";"Household";"Non-Consumable"
1099;"High Quality";"High Quality Scissors";"Tools";"Hardware";"Household";"Non-Consumable"
1100;"High Quality";"High Quality Large Sponge";"Sponges";"Kitchen Products";"Household";"Non-Consumable"
1101;"High Quality";"High Quality Screw Driver";"Tools";"Hardware";"Household";"Non-Consumable"
1102;"Genteel";"Genteel Extra Lean Hamburger";"Hamburger";"Meat";"Meat";"Food"
1103;"Genteel";"Genteel Seasoned Hamburger";"Hamburger";"Meat";"Meat";"Food"
1104;"Mighty Good";"Mighty Good Monthly Sports Magazine";"Sports Magazines";"Magazines";"Periodicals";"Non-Consumable"
1105;"Mighty Good";"Mighty Good Monthly Auto Magazine";"Auto Magazines";"Magazines";"Periodicals";"Non-Consumable"
1106;"Mighty Good";"Mighty Good Monthly Computer Magazine";"Computer Magazines";"Magazines";"Periodicals";"Non-Consumable"
1107;"Mighty Good";"Mighty Good Monthly Home Magazine";"Home Magazines";"Magazines";"Periodicals";"Non-Consumable"
1108;"Mighty Good";"Mighty Good Monthly Fashion Magazine";"Fashion Magazines";"Magazines";"Periodicals";"Non-Consumable"
1109;"Tri-State";"Tri-State Summer Squash";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1110;"Tri-State";"Tri-State Corn on the Cob";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1111;"Tri-State";"Tri-State Asparagus";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1112;"Tri-State";"Tri-State Sweet Peas";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1113;"Tri-State";"Tri-State New Potatos";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1114;"Tri-State";"Tri-State Beets";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1115;"Tri-State";"Tri-State Prepared Salad";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1116;"Tri-State";"Tri-State Onions";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1117;"Tri-State";"Tri-State Green Pepper";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1118;"Tri-State";"Tri-State Shitake Mushrooms";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1119;"Tri-State";"Tri-State Lettuce";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1120;"Tri-State";"Tri-State Elephant Garlic";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1121;"Tri-State";"Tri-State Red Pepper";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1122;"Tri-State";"Tri-State Garlic";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1123;"Tri-State";"Tri-State Potatos";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1124;"Tri-State";"Tri-State Cauliflower";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1125;"Tri-State";"Tri-State Tomatos";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1126;"Tri-State";"Tri-State Mushrooms";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1127;"Tri-State";"Tri-State Baby Onion";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1128;"Tri-State";"Tri-State Dried Mushrooms";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1129;"Tri-State";"Tri-State Fresh Lima Beans";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1130;"Tri-State";"Tri-State Squash";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1131;"Tri-State";"Tri-State Limes";"Fresh Fruit";"Fruit";"Produce";"Food"
1132;"Tri-State";"Tri-State Firm Tofu";"Tofu";"Packaged Vegetables";"Produce";"Food"
1133;"Tri-State";"Tri-State Almonds";"Nuts";"Specialty";"Produce";"Food"
1134;"Tri-State";"Tri-State Macintosh Apples";"Fresh Fruit";"Fruit";"Produce";"Food"
1135;"Tri-State";"Tri-State Golden Delcious Apples";"Fresh Fruit";"Fruit";"Produce";"Food"
1136;"Tri-State";"Tri-State Red Delcious Apples";"Fresh Fruit";"Fruit";"Produce";"Food"
1137;"Tri-State";"Tri-State Lemons";"Fresh Fruit";"Fruit";"Produce";"Food"
1138;"Tri-State";"Tri-State Fancy Plums";"Fresh Fruit";"Fruit";"Produce";"Food"
1139;"Tri-State";"Tri-State Plums";"Fresh Fruit";"Fruit";"Produce";"Food"
1140;"Tri-State";"Tri-State Peaches";"Fresh Fruit";"Fruit";"Produce";"Food"
1141;"Tri-State";"Tri-State Broccoli";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1142;"Tri-State";"Tri-State Mandarin Oranges";"Fresh Fruit";"Fruit";"Produce";"Food"
1143;"Tri-State";"Tri-State Mixed Nuts";"Nuts";"Specialty";"Produce";"Food"
1144;"Tri-State";"Tri-State Canned Peanuts";"Nuts";"Specialty";"Produce";"Food"
1145;"Tri-State";"Tri-State Sweet Onion";"Fresh Vegetables";"Vegetables";"Produce";"Food"
1146;"Tri-State";"Tri-State Cantelope";"Fresh Fruit";"Fruit";"Produce";"Food"
1147;"Tri-State";"Tri-State Honey Dew";"Fresh Fruit";"Fruit";"Produce";"Food"
1148;"Tri-State";"Tri-State Fuji Apples";"Fresh Fruit";"Fruit";"Produce";"Food"
1149;"Tri-State";"Tri-State Walnuts";"Nuts";"Specialty";"Produce";"Food"
1150;"Tri-State";"Tri-State Oranges";"Fresh Fruit";"Fruit";"Produce";"Food"
1151;"Tri-State";"Tri-State Tangerines";"Fresh Fruit";"Fruit";"Produce";"Food"
1152;"Tri-State";"Tri-State Party Nuts";"Nuts";"Specialty";"Produce";"Food"
1153;"Dual City";"Dual City Lox";"Fresh Fish";"Seafood";"Seafood";"Food"
1154;"Dual City";"Dual City Scallops";"Shellfish";"Seafood";"Seafood";"Food"
1155;"Horatio";"Horatio Low Fat Cookies";"Cookies";"Snack Foods";"Snack Foods";"Food"
1156;"Horatio";"Horatio BBQ Potato Chips";"Chips";"Snack Foods";"Snack Foods";"Food"
1157;"Horatio";"Horatio Corn Chips";"Chips";"Snack Foods";"Snack Foods";"Food"
1158;"Horatio";"Horatio Low Fat BBQ Chips";"Chips";"Snack Foods";"Snack Foods";"Food"
1159;"Horatio";"Horatio Sugar Cookies";"Cookies";"Snack Foods";"Snack Foods";"Food"
1160;"Horatio";"Horatio Chocolate Chip Cookies";"Cookies";"Snack Foods";"Snack Foods";"Food"
1161;"Horatio";"Horatio Fudge Cookies";"Cookies";"Snack Foods";"Snack Foods";"Food"
1162;"Horatio";"Horatio Fudge Brownies";"Cookies";"Snack Foods";"Snack Foods";"Food"
1163;"Horatio";"Horatio Potato Chips";"Chips";"Snack Foods";"Snack Foods";"Food"
1164;"Horatio";"Horatio Lemon Cookies";"Cookies";"Snack Foods";"Snack Foods";"Food"
1165;"Horatio";"Horatio Graham Crackers";"Cookies";"Snack Foods";"Snack Foods";"Food"
1166;"Horatio";"Horatio Cheese Crackers";"Crackers";"Snack Foods";"Snack Foods";"Food"
1167;"Horatio";"Horatio Buttered Popcorn";"Popcorn";"Snack Foods";"Snack Foods";"Food"
1168;"Horatio";"Horatio No Salt Popcorn";"Popcorn";"Snack Foods";"Snack Foods";"Food"
1169;"Horatio";"Horatio Low Fat Popcorn";"Popcorn";"Snack Foods";"Snack Foods";"Food"
1170;"Horatio";"Horatio Salsa Dip";"Dips";"Snack Foods";"Snack Foods";"Food"
1171;"Horatio";"Horatio Avocado Dip";"Dips";"Snack Foods";"Snack Foods";"Food"
1172;"Horatio";"Horatio Salted Pretzels";"Pretzels";"Snack Foods";"Snack Foods";"Food"
1173;"Horatio";"Horatio Cheese Dip";"Dips";"Snack Foods";"Snack Foods";"Food"
1174;"Horatio";"Horatio Fondue Mix";"Dips";"Snack Foods";"Snack Foods";"Food"
1175;"Horatio";"Horatio Mini Donuts";"Donuts";"Snack Foods";"Snack Foods";"Food"
1176;"Horatio";"Horatio Beef Jerky";"Dried Meat";"Snack Foods";"Snack Foods";"Food"
1177;"Horatio";"Horatio Chocolate Donuts";"Donuts";"Snack Foods";"Snack Foods";"Food"
1178;"Horatio";"Horatio Low Fat Chips";"Chips";"Snack Foods";"Snack Foods";"Food"
1179;"Horatio";"Horatio Sesame Crackers";"Crackers";"Snack Foods";"Snack Foods";"Food"
1180;"Horatio";"Horatio Frosted Cookies";"Cookies";"Snack Foods";"Snack Foods";"Food"
1181;"Horatio";"Horatio Dried Apples";"Dried Fruit";"Snack Foods";"Snack Foods";"Food"
1182;"Horatio";"Horatio Apple Fruit Roll";"Dried Fruit";"Snack Foods";"Snack Foods";"Food"
1183;"Horatio";"Horatio Strawberry Fruit Roll";"Dried Fruit";"Snack Foods";"Snack Foods";"Food"
1184;"Horatio";"Horatio Raspberry Fruit Roll";"Dried Fruit";"Snack Foods";"Snack Foods";"Food"
1185;"Horatio";"Horatio Grape Fruit Roll";"Dried Fruit";"Snack Foods";"Snack Foods";"Food"
1186;"Horatio";"Horatio Dried Dates";"Dried Fruit";"Snack Foods";"Snack Foods";"Food"
1187;"Horatio";"Horatio Raisins";"Dried Fruit";"Snack Foods";"Snack Foods";"Food"
1188;"Horatio";"Horatio Golden Raisins";"Dried Fruit";"Snack Foods";"Snack Foods";"Food"
1189;"Horatio";"Horatio Dried Apricots";"Dried Fruit";"Snack Foods";"Snack Foods";"Food"
1190;"Horatio";"Horatio Frosted Donuts";"Donuts";"Snack Foods";"Snack Foods";"Food"
1191;"Musial";"Musial Tasty Candy Bar";"Chocolate Candy";"Candy";"Snacks";"Food"
1192;"Musial";"Musial Mint Chocolate Bar";"Chocolate Candy";"Candy";"Snacks";"Food"
1193;"Musial";"Musial Malted Milk Balls";"Chocolate Candy";"Candy";"Snacks";"Food"
1194;"Musial";"Musial Semi-Sweet Chocolate Bar";"Chocolate Candy";"Candy";"Snacks";"Food"
1195;"Musial";"Musial Bubble Gum";"Gum";"Candy";"Snacks";"Food"
1196;"Musial";"Musial Spicy Mints";"Hard Candy";"Candy";"Snacks";"Food"
1197;"Musial";"Musial Mints";"Hard Candy";"Candy";"Snacks";"Food"
1198;"Musial";"Musial White Chocolate Bar";"Chocolate Candy";"Candy";"Snacks";"Food"
1199;"Colossal";"Colossal Ravioli";"Pasta";"Starchy Foods";"Starchy Foods";"Food"
1200;"Colossal";"Colossal Manicotti";"Pasta";"Starchy Foods";"Starchy Foods";"Food"
1201;"Colossal";"Colossal Spaghetti";"Pasta";"Starchy Foods";"Starchy Foods";"Food"
1202;"Colossal";"Colossal Thai Rice";"Rice";"Starchy Foods";"Starchy Foods";"Food"
1203;"Colossal";"Colossal Rice Medly";"Rice";"Starchy Foods";"Starchy Foods";"Food"
1204;"Portsmouth";"Portsmouth Imported Beer";"Beer";"Beer and Wine";"Alcoholic Beverages";"Drink"
1205;"Portsmouth";"Portsmouth Light Wine";"Wine";"Beer and Wine";"Alcoholic Beverages";"Drink"
1206;"Portsmouth";"Portsmouth Chardonnay Wine";"Wine";"Beer and Wine";"Alcoholic Beverages";"Drink"
1207;"Portsmouth";"Portsmouth Chablis Wine";"Wine";"Beer and Wine";"Alcoholic Beverages";"Drink"
1208;"Portsmouth";"Portsmouth Merlot Wine";"Wine";"Beer and Wine";"Alcoholic Beverages";"Drink"
1209;"Portsmouth";"Portsmouth Chardonnay";"Wine";"Beer and Wine";"Alcoholic Beverages";"Drink"
1210;"Portsmouth";"Portsmouth White Zinfandel Wine";"Wine";"Beer and Wine";"Alcoholic Beverages";"Drink"
1211;"Portsmouth";"Portsmouth Light Beer";"Beer";"Beer and Wine";"Alcoholic Beverages";"Drink"
1212;"Sphinx";"Sphinx Pumpernickel Bread";"Sliced Bread";"Bread";"Baked Goods";"Food"
1213;"Sphinx";"Sphinx White Bread";"Sliced Bread";"Bread";"Baked Goods";"Food"
1214;"Sphinx";"Sphinx Rye Bread";"Sliced Bread";"Bread";"Baked Goods";"Food"
1215;"Sphinx";"Sphinx English Muffins";"Muffins";"Bread";"Baked Goods";"Food"
1216;"Sphinx";"Sphinx Cranberry Muffins";"Muffins";"Bread";"Baked Goods";"Food"
1217;"Sphinx";"Sphinx Muffins";"Muffins";"Bread";"Baked Goods";"Food"
1218;"Sphinx";"Sphinx Bagels";"Bagels";"Bread";"Baked Goods";"Food"
1219;"Sphinx";"Sphinx Blueberry Muffins";"Muffins";"Bread";"Baked Goods";"Food"
1220;"Sphinx";"Sphinx Wheat Bread";"Sliced Bread";"Bread";"Baked Goods";"Food"
1221;"Plato";"Plato Sesame Oil";"Cooking Oil";"Baking Goods";"Baking Goods";"Food"
1222;"Plato";"Plato Chunky Peanut Butter";"Peanut Butter";"Jams and Jellies";"Baking Goods";"Food"
1223;"Plato";"Plato Hot Chocolate";"Chocolate";"Hot Beverages";"Beverages";"Drink"
1224;"Plato";"Plato Brown Sugar";"Sugar";"Baking Goods";"Baking Goods";"Food"
1225;"Plato";"Plato White Sugar";"Sugar";"Baking Goods";"Baking Goods";"Food"
1226;"Plato";"Plato French Roast Coffee";"Coffee";"Hot Beverages";"Beverages";"Drink"
1227;"Plato";"Plato Decaf Coffee";"Coffee";"Hot Beverages";"Beverages";"Drink"
1228;"Plato";"Plato Regular Coffee";"Coffee";"Hot Beverages";"Beverages";"Drink"
1229;"Plato";"Plato Vegetable Oil";"Cooking Oil";"Baking Goods";"Baking Goods";"Food"
1230;"Plato";"Plato Corn Oil";"Cooking Oil";"Baking Goods";"Baking Goods";"Food"
1231;"Plato";"Plato Tomato Sauce";"Sauces";"Baking Goods";"Baking Goods";"Food"
1232;"Plato";"Plato Canola Oil";"Cooking Oil";"Baking Goods";"Baking Goods";"Food"
1233;"Plato";"Plato Grape Preserves";"Preserves";"Jams and Jellies";"Baking Goods";"Food"
1234;"Plato";"Plato Columbian Coffee";"Coffee";"Hot Beverages";"Beverages";"Drink"
1235;"Plato";"Plato Strawberry Jelly";"Jelly";"Jams and Jellies";"Baking Goods";"Food"
1236;"Plato";"Plato Pepper";"Spices";"Baking Goods";"Baking Goods";"Food"
1237;"Plato";"Plato Low Fat Apple Butter";"Preserves";"Jams and Jellies";"Baking Goods";"Food"
1238;"Plato";"Plato Salt";"Spices";"Baking Goods";"Baking Goods";"Food"
1239;"Plato";"Plato Apple Butter";"Preserves";"Jams and Jellies";"Baking Goods";"Food"
1240;"Plato";"Plato Oregano";"Spices";"Baking Goods";"Baking Goods";"Food"
1241;"Plato";"Plato Apple Jelly";"Jelly";"Jams and Jellies";"Baking Goods";"Food"
1242;"Plato";"Plato Grape Jam";"Jam";"Jams and Jellies";"Baking Goods";"Food"
1243;"Plato";"Plato Apple Jam";"Jam";"Jams and Jellies";"Baking Goods";"Food"
1244;"Plato";"Plato Strawberry Jam";"Jam";"Jams and Jellies";"Baking Goods";"Food"
1245;"Plato";"Plato Creamy Peanut Butter";"Peanut Butter";"Jams and Jellies";"Baking Goods";"Food"
1246;"Plato";"Plato Strawberry Preserves";"Preserves";"Jams and Jellies";"Baking Goods";"Food"
1247;"Plato";"Plato Extra Chunky Peanut Butter";"Peanut Butter";"Jams and Jellies";"Baking Goods";"Food"
1248;"Plato";"Plato Apple Preserves";"Preserves";"Jams and Jellies";"Baking Goods";"Food"
1249;"Plato";"Plato Grape Jelly";"Jelly";"Jams and Jellies";"Baking Goods";"Food"
1250;"Skinner";"Skinner Berry Juice";"Juice";"Pure Juice Beverages";"Beverages";"Drink"
1251;"Skinner";"Skinner Mango Drink";"Flavored Drinks";"Drinks";"Beverages";"Drink"
1252;"Skinner";"Skinner Strawberry Drink";"Flavored Drinks";"Drinks";"Beverages";"Drink"
1253;"Skinner";"Skinner Cream Soda";"Soda";"Carbonated Beverages";"Beverages";"Drink"
1254;"Skinner";"Skinner Diet Soda";"Soda";"Carbonated Beverages";"Beverages";"Drink"
1255;"Skinner";"Skinner Cola";"Soda";"Carbonated Beverages";"Beverages";"Drink"
1256;"Skinner";"Skinner Diet Cola";"Soda";"Carbonated Beverages";"Beverages";"Drink"
1257;"Skinner";"Skinner Orange Juice";"Juice";"Pure Juice Beverages";"Beverages";"Drink"
