"PROMOTION_ID";"PROMOTION_NAME";"MEDIA_TYPE";"COST";"PSTART_DATE";"PEND_DATE"
1254;"Mystery Sale";"Sunday Paper, Radio";10539;"1998-08-11 00:00:00";"1998-08-14 00:00:00"
1255;"Sales Days";"Bulk Mail";11674;"1998-08-25 00:00:00";"1998-08-28 00:00:00"
1256;"Dollar Cutters";"In-Store Coupon";5799;"1998-09-08 00:00:00";"1998-09-12 00:00:00"
1257;"Price Winners";"Daily Paper, Radio";11460;"1998-09-22 00:00:00";"1998-09-25 00:00:00"
1258;"Saving Days";"Radio";13022;"1998-10-09 00:00:00";"1998-10-10 00:00:00"
1259;"Super Duper Savers";"Radio";12702;"1998-10-23 00:00:00";"1998-10-27 00:00:00"
1260;"Savings Galore";"Sunday Paper";5880;"1998-11-04 00:00:00";"1998-11-08 00:00:00"
1261;"Pick Your Savings";"Product Attachment";6414;"1998-11-18 00:00:00";"1998-11-20 00:00:00"
1262;"Sales Galore";"Product Attachment";7259;"1998-12-01 00:00:00";"1998-12-03 00:00:00"
1263;"Dollar Cutters";"Daily Paper";5484;"1998-12-16 00:00:00";"1998-12-18 00:00:00"
1264;"Price Cutters";"In-Store Coupon";13027;"1998-12-29 00:00:00";"1999-01-02 00:00:00"
1266;"Bag Stuffers";"Street Handout";13414;"1996-01-17 00:00:00";"1996-01-20 00:00:00"
1267;"Price Winners";"TV";10184;"1996-02-02 00:00:00";"1996-02-06 00:00:00"
1268;"Price Slashers";"Daily Paper";9436;"1996-02-14 00:00:00";"1996-02-16 00:00:00"
1269;"Sales Days";"Daily Paper, Radio, TV";9716;"1996-02-28 00:00:00";"1996-03-02 00:00:00"
1270;"Saving Days";"Daily Paper";10077;"1996-03-15 00:00:00";"1996-03-18 00:00:00"
1271;"Sales Days";"TV";8047;"1996-03-28 00:00:00";"1996-03-29 00:00:00"
1272;"Sales Days";"Sunday Paper, Radio, TV";9009;"1996-04-10 00:00:00";"1996-04-13 00:00:00"
1273;"Super Duper Savers";"Daily Paper, Radio";10719;"1996-04-25 00:00:00";"1996-04-28 00:00:00"
1274;"Sale Winners";"Daily Paper, Radio, TV";9117;"1996-05-08 00:00:00";"1996-05-10 00:00:00"
1275;"Price Cutters";"Sunday Paper, Radio, TV";5633;"1996-05-22 00:00:00";"1996-05-25 00:00:00"
1276;"One Day Sale";"Bulk Mail";8303;"1996-06-05 00:00:00";"1996-06-07 00:00:00"
1277;"Green Light Special";"Sunday Paper";5673;"1996-06-21 00:00:00";"1996-06-24 00:00:00"
1278;"Price Winners";"In-Store Coupon";12108;"1996-07-03 00:00:00";"1996-07-05 00:00:00"
1279;"You Save Days";"Radio";7169;"1996-07-17 00:00:00";"1996-07-21 00:00:00"
1280;"Save-It Sale";"Product Attachment";11548;"1996-08-02 00:00:00";"1996-08-04 00:00:00"
1281;"Dollar Cutters";"Cash Register Handout";13791;"1996-08-14 00:00:00";"1996-08-17 00:00:00"
1282;"Big Time Discounts";"Cash Register Handout";8263;"1996-08-29 00:00:00";"1996-08-31 00:00:00"
1283;"Best Savings";"Radio";13115;"1996-09-13 00:00:00";"1996-09-17 00:00:00"
1284;"Shelf Emptiers";"Cash Register Handout";11859;"1996-09-26 00:00:00";"1996-09-30 00:00:00"
1285;"One Day Sale";"Product Attachment";8975;"1996-10-11 00:00:00";"1996-10-15 00:00:00"
1286;"Sale Winners";"Sunday Paper";6172;"1996-10-23 00:00:00";"1996-10-24 00:00:00"
1287;"Shelf Clearing Days";"Radio";10979;"1996-11-07 00:00:00";"1996-11-10 00:00:00"
1288;"Bag Stuffers";"Product Attachment";11432;"1996-11-22 00:00:00";"1996-11-24 00:00:00"
1289;"Price Slashers";"Sunday Paper";10765;"1996-12-05 00:00:00";"1996-12-07 00:00:00"
1290;"Save-It Sale";"Product Attachment";5999;"1996-12-17 00:00:00";"1996-12-20 00:00:00"
1291;"Price Cutters";"Sunday Paper, Radio, TV";12006;"1997-01-02 00:00:00";"1997-01-05 00:00:00"
1292;"Price Savers";"Street Handout";11513;"1997-01-15 00:00:00";"1997-01-17 00:00:00"
1293;"Three for One";"Product Attachment";12247;"1997-01-29 00:00:00";"1997-02-01 00:00:00"
1294;"Free For All";"Street Handout";5518;"1997-02-12 00:00:00";"1997-02-13 00:00:00"
1295;"Fantastic Discounts";"Sunday Paper, Radio, TV";7415;"1997-02-26 00:00:00";"1997-03-01 00:00:00"
1296;"Green Light Days";"Product Attachment";11286;"1997-03-13 00:00:00";"1997-03-16 00:00:00"
1297;"Two Day Sale";"Daily Paper";10365;"1997-03-27 00:00:00";"1997-03-30 00:00:00"
1298;"Dollar Days";"Sunday Paper, Radio";9017;"1997-04-10 00:00:00";"1997-04-12 00:00:00"
1299;"Bye Bye Baby";"Sunday Paper, Radio";14771;"1997-04-24 00:00:00";"1997-04-26 00:00:00"
1300;"Green Light Special";"In-Store Coupon";7695;"1997-05-07 00:00:00";"1997-05-08 00:00:00"
1301;"Money Savers";"Daily Paper";11647;"1997-05-21 00:00:00";"1997-05-25 00:00:00"
1302;"Dollar Days";"Daily Paper, Radio, TV";8336;"1997-06-04 00:00:00";"1997-06-07 00:00:00"
1303;"Dollar Days";"Daily Paper, Radio";13881;"1997-06-19 00:00:00";"1997-06-22 00:00:00"
1304;"Price Savers";"Sunday Paper, Radio";11170;"1997-07-04 00:00:00";"1997-07-05 00:00:00"
1305;"Sales Days";"Sunday Paper";9995;"1997-07-16 00:00:00";"1997-07-19 00:00:00"
1306;"Big Promo";"Cash Register Handout";12065;"1997-07-30 00:00:00";"1997-08-02 00:00:00"
1307;"Sales Galore";"Product Attachment";14908;"1997-08-14 00:00:00";"1997-08-17 00:00:00"
1308;"I Cant Believe It Sale";"Sunday Paper, Radio, TV";13906;"1997-08-27 00:00:00";"1997-08-30 00:00:00"
1309;"Big Time Discounts";"In-Store Coupon";7605;"1997-09-10 00:00:00";"1997-09-13 00:00:00"
1310;"Super Wallet Savers";"Daily Paper, Radio, TV";7711;"1997-09-24 00:00:00";"1997-09-27 00:00:00"
1311;"Super Duper Savers";"Daily Paper";9100;"1997-10-09 00:00:00";"1997-10-10 00:00:00"
1312;"Super Savers";"Cash Register Handout";7151;"1997-10-23 00:00:00";"1997-10-27 00:00:00"
1313;"Fantastic Discounts";"TV";5722;"1997-11-06 00:00:00";"1997-11-09 00:00:00"
1314;"Big Promo";"Sunday Paper";5112;"1997-11-21 00:00:00";"1997-11-23 00:00:00"
1315;"Bag Stuffers";"Cash Register Handout";7702;"1997-12-04 00:00:00";"1997-12-05 00:00:00"
1316;"Unbeatable Price Savers";"Radio";7462;"1997-12-17 00:00:00";"1997-12-20 00:00:00"
1317;"Free For All";"In-Store Coupon";10906;"1998-01-01 00:00:00";"1998-01-03 00:00:00"
1318;"Bye Bye Baby";"Daily Paper, Radio";14431;"1998-01-14 00:00:00";"1998-01-18 00:00:00"
1319;"High Roller Savings";"Cash Register Handout";5566;"1998-01-28 00:00:00";"1998-01-29 00:00:00"
1320;"Dollar Days";"Street Handout";7035;"1998-02-11 00:00:00";"1998-02-13 00:00:00"
1321;"Saving Days";"Radio";5352;"1998-02-25 00:00:00";"1998-03-01 00:00:00"
1322;"Tip Top Savings";"Street Handout";14258;"1998-03-11 00:00:00";"1998-03-14 00:00:00"
1323;"Save-It Sale";"Sunday Paper";13937;"1998-03-25 00:00:00";"1998-03-27 00:00:00"
1324;"Dollar Cutters";"Sunday Paper, Radio";13674;"1998-04-08 00:00:00";"1998-04-10 00:00:00"
1325;"Price Destroyers";"In-Store Coupon";14208;"1998-04-21 00:00:00";"1998-04-22 00:00:00"
1326;"Shelf Emptiers";"Daily Paper, Radio";11151;"1998-05-07 00:00:00";"1998-05-11 00:00:00"
1327;"Price Slashers";"Sunday Paper";12031;"1998-05-19 00:00:00";"1998-05-20 00:00:00"
1328;"Double Down Sale";"TV";9574;"1998-06-04 00:00:00";"1998-06-07 00:00:00"
1329;"Green Light Days";"Sunday Paper, Radio, TV";14982;"1998-06-17 00:00:00";"1998-06-21 00:00:00"
1330;"Weekend Markdown";"In-Store Coupon";7305;"1998-07-03 00:00:00";"1998-07-04 00:00:00"
1331;"Saving Days";"Street Handout";6731;"1998-07-15 00:00:00";"1998-07-18 00:00:00"
1332;"Two for One";"Product Attachment";5983;"1998-07-30 00:00:00";"1998-08-03 00:00:00"
1333;"Sales Galore";"Sunday Paper, Radio, TV";6263;"1998-08-11 00:00:00";"1998-08-13 00:00:00"
1334;"One Day Sale";"Product Attachment";6624;"1998-08-26 00:00:00";"1998-08-28 00:00:00"
1335;"Super Duper Savers";"Sunday Paper";6004;"1998-09-09 00:00:00";"1998-09-12 00:00:00"
1336;"Super Duper Savers";"Sunday Paper";6965;"1998-09-22 00:00:00";"1998-09-25 00:00:00"
1337;"Price Winners";"In-Store Coupon";9463;"1998-10-08 00:00:00";"1998-10-12 00:00:00"
1338;"Tip Top Savings";"Cash Register Handout";7860;"1998-10-21 00:00:00";"1998-10-23 00:00:00"
1339;"Bag Stuffers";"Daily Paper";7032;"1998-11-04 00:00:00";"1998-11-07 00:00:00"
1340;"Big Promo";"Daily Paper, Radio";9702;"1998-11-18 00:00:00";"1998-11-20 00:00:00"
1341;"Coupon Spectacular";"Street Handout";7072;"1998-12-03 00:00:00";"1998-12-06 00:00:00"
1342;"Sales Galore";"Daily Paper, Radio";10851;"1998-12-16 00:00:00";"1998-12-18 00:00:00"
1343;"Price Cutters";"Street Handout";8568;"1998-12-30 00:00:00";"1998-12-31 00:00:00"
1345;"Save-It Sale";"Sunday Paper, Radio, TV";9122;"1996-01-18 00:00:00";"1996-01-22 00:00:00"
1346;"Sales Days";"Sunday Paper";10937;"1996-02-02 00:00:00";"1996-02-06 00:00:00"
1347;"Three for One";"Bulk Mail";7199;"1996-02-14 00:00:00";"1996-02-16 00:00:00"
1348;"Price Cutters";"Sunday Paper, Radio";13287;"1996-02-28 00:00:00";"1996-03-01 00:00:00"
1349;"Bye Bye Baby";"Sunday Paper, Radio, TV";10403;"1996-03-12 00:00:00";"1996-03-14 00:00:00"
1350;"One Day Sale";"Daily Paper, Radio";10256;"1996-03-28 00:00:00";"1996-03-30 00:00:00"
1351;"Shelf Emptiers";"TV";5063;"1996-04-12 00:00:00";"1996-04-13 00:00:00"
1352;"Tip Top Savings";"Street Handout";12860;"1996-04-24 00:00:00";"1996-04-28 00:00:00"
1353;"You Save Days";"Sunday Paper, Radio, TV";14849;"1996-05-07 00:00:00";"1996-05-11 00:00:00"
1354;"Bag Stuffers";"Sunday Paper, Radio, TV";10083;"1996-05-22 00:00:00";"1996-05-23 00:00:00"
1355;"Unbeatable Price Savers";"In-Store Coupon";6090;"1996-06-07 00:00:00";"1996-06-09 00:00:00"
1356;"Dimes Off";"Cash Register Handout";9499;"1996-06-19 00:00:00";"1996-06-23 00:00:00"
1357;"Price Slashers";"Sunday Paper, Radio, TV";6361;"1996-07-03 00:00:00";"1996-07-04 00:00:00"
1358;"Big Time Savings";"Daily Paper";6976;"1996-07-18 00:00:00";"1996-07-20 00:00:00"
1359;"Sales Galore";"In-Store Coupon";11528;"1996-08-01 00:00:00";"1996-08-02 00:00:00"
1360;"Bye Bye Baby";"Sunday Paper, Radio, TV";5399;"1996-08-16 00:00:00";"1996-08-18 00:00:00"
1361;"Free For All";"Product Attachment";14479;"1996-08-30 00:00:00";"1996-08-31 00:00:00"
1362;"Double Your Savings";"Daily Paper, Radio, TV";13130;"1996-09-10 00:00:00";"1996-09-12 00:00:00"
1363;"Wallet Savers";"Daily Paper, Radio, TV";6228;"1996-09-27 00:00:00";"1996-09-30 00:00:00"
1364;"Price Winners";"Sunday Paper";11808;"1996-10-10 00:00:00";"1996-10-12 00:00:00"
1365;"Double Your Savings";"Product Attachment";5760;"1996-10-23 00:00:00";"1996-10-25 00:00:00"
1366;"Weekend Markdown";"Daily Paper";6351;"1996-11-08 00:00:00";"1996-11-10 00:00:00"
1367;"Sales Days";"Radio";7994;"1996-11-22 00:00:00";"1996-11-26 00:00:00"
1368;"Big Time Savings";"Sunday Paper, Radio, TV";5283;"1996-12-04 00:00:00";"1996-12-06 00:00:00"
1369;"Unbeatable Price Savers";"Daily Paper, Radio";14108;"1996-12-19 00:00:00";"1996-12-21 00:00:00"
1370;"I Cant Believe It Sale";"Radio";6178;"1997-01-02 00:00:00";"1997-01-03 00:00:00"
1371;"Dollar Cutters";"Sunday Paper, Radio, TV";9022;"1997-01-17 00:00:00";"1997-01-18 00:00:00"
1372;"Fantastic Discounts";"In-Store Coupon";8020;"1997-01-30 00:00:00";"1997-01-31 00:00:00"
1373;"Sale Winners";"Product Attachment";9062;"1997-02-13 00:00:00";"1997-02-17 00:00:00"
1374;"Free For All";"Street Handout";9169;"1997-02-27 00:00:00";"1997-02-28 00:00:00"
1375;"Save-It Sale";"Product Attachment";10557;"1997-03-12 00:00:00";"1997-03-15 00:00:00"
1376;"Mystery Sale";"Daily Paper, Radio, TV";5167;"1997-03-27 00:00:00";"1997-03-30 00:00:00"
1377;"Dollar Cutters";"Sunday Paper";13738;"1997-04-09 00:00:00";"1997-04-11 00:00:00"
1378;"I Cant Believe It Sale";"Daily Paper, Radio";9226;"1997-04-23 00:00:00";"1997-04-26 00:00:00"
1379;"Dimes Off";"Sunday Paper, Radio";11815;"1997-05-06 00:00:00";"1997-05-08 00:00:00"
1380;"Green Light Days";"Bulk Mail";11576;"1997-05-22 00:00:00";"1997-05-23 00:00:00"
1381;"Saving Days";"Sunday Paper";5020;"1997-06-06 00:00:00";"1997-06-09 00:00:00"
1382;"Wallet Savers";"In-Store Coupon";8544;"1997-06-20 00:00:00";"1997-06-21 00:00:00"
1383;"Green Light Special";"Sunday Paper, Radio";7023;"1997-07-03 00:00:00";"1997-07-05 00:00:00"
1384;"You Save Days";"Daily Paper";11148;"1997-07-17 00:00:00";"1997-07-20 00:00:00"
1385;"Mystery Sale";"Sunday Paper";6809;"1997-08-01 00:00:00";"1997-08-02 00:00:00"
1386;"Three for One";"Daily Paper, Radio, TV";9705;"1997-08-14 00:00:00";"1997-08-15 00:00:00"
1387;"Big Time Discounts";"Daily Paper, Radio, TV";9385;"1997-08-29 00:00:00";"1997-09-01 00:00:00"
1388;"Bag Stuffers";"Cash Register Handout";5219;"1997-09-09 00:00:00";"1997-09-12 00:00:00"
1389;"Shelf Clearing Days";"Product Attachment";5753;"1997-09-26 00:00:00";"1997-09-30 00:00:00"
1390;"Save-It Sale";"Daily Paper";12696;"1997-10-10 00:00:00";"1997-10-11 00:00:00"
1391;"Double Your Savings";"Sunday Paper, Radio";13577;"1997-10-22 00:00:00";"1997-10-26 00:00:00"
1392;"Weekend Markdown";"Sunday Paper, Radio";8464;"1997-11-07 00:00:00";"1997-11-09 00:00:00"
1393;"Bye Bye Baby";"Daily Paper";13871;"1997-11-19 00:00:00";"1997-11-20 00:00:00"
1394;"Best Savings";"Daily Paper, Radio";8851;"1997-12-02 00:00:00";"1997-12-03 00:00:00"
1395;"Dimes Off";"Sunday Paper, Radio";8276;"1997-12-17 00:00:00";"1997-12-20 00:00:00"
1396;"Price Winners";"Street Handout";7529;"1997-12-31 00:00:00";"1998-01-03 00:00:00"
1397;"Money Savers";"Sunday Paper";11711;"1998-01-15 00:00:00";"1998-01-19 00:00:00"
1398;"Wallet Savers";"Daily Paper, Radio, TV";14728;"1998-01-28 00:00:00";"1998-01-30 00:00:00"
1399;"Big Time Discounts";"Cash Register Handout";12698;"1998-02-12 00:00:00";"1998-02-14 00:00:00"
1400;"Big Time Discounts";"Cash Register Handout";13659;"1998-02-26 00:00:00";"1998-02-27 00:00:00"
1401;"Bag Stuffers";"TV";6157;"1998-03-11 00:00:00";"1998-03-14 00:00:00"
1402;"Savings Galore";"Daily Paper";14554;"1998-03-27 00:00:00";"1998-03-31 00:00:00"
1403;"Weekend Markdown";"Sunday Paper";11070;"1998-04-09 00:00:00";"1998-04-11 00:00:00"
1404;"Super Wallet Savers";"Radio";13740;"1998-04-24 00:00:00";"1998-04-28 00:00:00"
1405;"Super Wallet Savers";"In-Store Coupon";13766;"1998-05-06 00:00:00";"1998-05-07 00:00:00"
1406;"Shelf Emptiers";"Sunday Paper, Radio";8791;"1998-05-20 00:00:00";"1998-05-21 00:00:00"
1407;"Green Light Special";"Product Attachment";6508;"1998-06-02 00:00:00";"1998-06-06 00:00:00"
1408;"Sale Winners";"Daily Paper, Radio";10887;"1998-06-18 00:00:00";"1998-06-19 00:00:00"
1409;"Sales Days";"Daily Paper";13130;"1998-07-03 00:00:00";"1998-07-05 00:00:00"
1410;"Coupon Spectacular";"Daily Paper";14946;"1998-07-15 00:00:00";"1998-07-17 00:00:00"
1411;"Pick Your Savings";"Daily Paper, Radio";11208;"1998-07-30 00:00:00";"1998-08-02 00:00:00"
1412;"High Roller Savings";"Sunday Paper, Radio, TV";7296;"1998-08-13 00:00:00";"1998-08-16 00:00:00"
1413;"Wallet Savers";"Bulk Mail";14412;"1998-08-27 00:00:00";"1998-08-30 00:00:00"
1414;"Coupon Spectacular";"Radio";14265;"1998-09-10 00:00:00";"1998-09-13 00:00:00"
1415;"Big Time Discounts";"Cash Register Handout";9071;"1998-09-23 00:00:00";"1998-09-25 00:00:00"
1416;"Big Promo";"Daily Paper";6869;"1998-10-08 00:00:00";"1998-10-10 00:00:00"
1417;"Sales Galore";"Sunday Paper";12923;"1998-10-23 00:00:00";"1998-10-26 00:00:00"
1418;"Coupon Spectacular";"Product Attachment";8157;"1998-11-03 00:00:00";"1998-11-06 00:00:00"
1419;"Price Smashers";"Daily Paper";11509;"1998-11-19 00:00:00";"1998-11-20 00:00:00"
1420;"Dollar Days";"Radio";13671;"1998-12-03 00:00:00";"1998-12-05 00:00:00"
1421;"High Roller Savings";"In-Store Coupon";7877;"1998-12-17 00:00:00";"1998-12-19 00:00:00"
1422;"Dollar Cutters";"Product Attachment";11148;"1998-12-29 00:00:00";"1999-01-01 00:00:00"
1424;"High Roller Savings";"In-Store Coupon";6916;"1996-01-16 00:00:00";"1996-01-18 00:00:00"
1425;"Shelf Clearing Days";"Sunday Paper, Radio, TV";8651;"1996-01-30 00:00:00";"1996-02-01 00:00:00"
1426;"Sales Days";"Street Handout";7302;"1996-02-14 00:00:00";"1996-02-18 00:00:00"
1427;"Sales Galore";"Product Attachment";11646;"1996-02-28 00:00:00";"1996-02-29 00:00:00"
1428;"Free For All";"Daily Paper, Radio, TV";7227;"1996-03-13 00:00:00";"1996-03-16 00:00:00"
1429;"Unbeatable Price Savers";"Bulk Mail";11179;"1996-03-29 00:00:00";"1996-04-02 00:00:00"
1430;"Coupon Spectacular";"Daily Paper, Radio, TV";7867;"1996-04-09 00:00:00";"1996-04-12 00:00:00"
1431;"Unbeatable Price Savers";"Sunday Paper";9510;"1996-04-23 00:00:00";"1996-04-24 00:00:00"
1432;"Super Duper Savers";"Daily Paper";6799;"1996-05-08 00:00:00";"1996-05-10 00:00:00"
1433;"One Day Sale";"In-Store Coupon";12969;"1996-05-23 00:00:00";"1996-05-25 00:00:00"
1434;"Price Cutters";"Sunday Paper";7694;"1996-06-06 00:00:00";"1996-06-08 00:00:00"
1435;"Price Smashers";"Daily Paper";10538;"1996-06-18 00:00:00";"1996-06-20 00:00:00"
1436;"Coupon Spectacular";"Product Attachment";6880;"1996-07-04 00:00:00";"1996-07-06 00:00:00"
1437;"Big Promo";"Daily Paper, Radio, TV";7165;"1996-07-17 00:00:00";"1996-07-20 00:00:00"
1438;"Mystery Sale";"Daily Paper, Radio";7272;"1996-07-31 00:00:00";"1996-08-04 00:00:00"
1439;"Sales Days";"In-Store Coupon";8661;"1996-08-16 00:00:00";"1996-08-17 00:00:00"
1440;"Price Cutters";"Street Handout";9368;"1996-08-27 00:00:00";"1996-08-31 00:00:00"
1441;"Save-It Sale";"Sunday Paper, Radio, TV";5283;"1996-09-12 00:00:00";"1996-09-16 00:00:00"
1442;"Fantastic Discounts";"In-Store Coupon";13427;"1996-09-26 00:00:00";"1996-09-27 00:00:00"
1443;"Money Savers";"TV";13361;"1996-10-09 00:00:00";"1996-10-13 00:00:00"
1444;"Price Slashers";"Cash Register Handout";5777;"1996-10-25 00:00:00";"1996-10-27 00:00:00"
1445;"Mystery Sale";"Sunday Paper, Radio, TV";6565;"1996-11-06 00:00:00";"1996-11-07 00:00:00"
1446;"Weekend Markdown";"Sunday Paper";12746;"1996-11-20 00:00:00";"1996-11-22 00:00:00"
1447;"Price Winners";"In-Store Coupon";12471;"1996-12-04 00:00:00";"1996-12-07 00:00:00"
1448;"Coupon Spectacular";"Cash Register Handout";6596;"1996-12-17 00:00:00";"1996-12-21 00:00:00"
1449;"Double Your Savings";"Daily Paper, Radio, TV";12257;"1997-01-01 00:00:00";"1997-01-04 00:00:00"
1450;"Pick Your Savings";"Street Handout";13819;"1997-01-15 00:00:00";"1997-01-17 00:00:00"
1451;"Sale Winners";"Street Handout";13498;"1997-01-29 00:00:00";"1997-02-02 00:00:00"
1452;"Price Destroyers";"Sunday Paper, Radio";9333;"1997-02-13 00:00:00";"1997-02-17 00:00:00"
1453;"Shelf Emptiers";"Sunday Paper, Radio, TV";9867;"1997-02-26 00:00:00";"1997-02-28 00:00:00"
1454;"Bag Stuffers";"Product Attachment";6810;"1997-03-11 00:00:00";"1997-03-13 00:00:00"
1455;"Tip Top Savings";"Daily Paper, Radio, TV";5034;"1997-03-26 00:00:00";"1997-03-28 00:00:00"
1456;"Savings Galore";"Daily Paper, Radio, TV";12577;"1997-04-09 00:00:00";"1997-04-13 00:00:00"
1457;"Price Winners";"Daily Paper, Radio";14542;"1997-04-23 00:00:00";"1997-04-24 00:00:00"
1458;"Price Savers";"Daily Paper, Radio, TV";9522;"1997-05-06 00:00:00";"1997-05-07 00:00:00"
1459;"High Roller Savings";"Radio";6292;"1997-05-22 00:00:00";"1997-05-25 00:00:00"
1460;"Shelf Emptiers";"Sunday Paper";5544;"1997-06-05 00:00:00";"1997-06-09 00:00:00"
1461;"Bag Stuffers";"Daily Paper, Radio";5824;"1997-06-20 00:00:00";"1997-06-22 00:00:00"
1462;"Price Winners";"Street Handout";6185;"1997-07-03 00:00:00";"1997-07-06 00:00:00"
1463;"Sale Winners";"Sunday Paper, Radio";14156;"1997-07-16 00:00:00";"1997-07-19 00:00:00"
1464;"Sale Winners";"Sunday Paper, Radio";5117;"1997-08-01 00:00:00";"1997-08-03 00:00:00"
1465;"Tip Top Savings";"Daily Paper, Radio";10270;"1997-08-15 00:00:00";"1997-08-18 00:00:00"
1466;"I Cant Believe It Sale";"Daily Paper, Radio";8668;"1997-08-27 00:00:00";"1997-08-29 00:00:00"
1467;"Bye Bye Baby";"Daily Paper, Radio";6430;"1997-09-10 00:00:00";"1997-09-14 00:00:00"
1468;"Two for One";"Daily Paper";9100;"1997-09-24 00:00:00";"1997-09-27 00:00:00"
1469;"Bag Stuffers";"Sunday Paper, Radio";6470;"1997-10-07 00:00:00";"1997-10-10 00:00:00"
1470;"Double Your Savings";"Cash Register Handout";12905;"1997-10-22 00:00:00";"1997-10-24 00:00:00"
1471;"Price Winners";"Sunday Paper, Radio, TV";7965;"1997-11-06 00:00:00";"1997-11-08 00:00:00"
1472;"One Day Sale";"Radio";5001;"1997-11-21 00:00:00";"1997-11-24 00:00:00"
1473;"Coupon Spectacular";"Product Attachment";7244;"1997-12-03 00:00:00";"1997-12-06 00:00:00"
1474;"Green Light Days";"Product Attachment";9060;"1997-12-18 00:00:00";"1997-12-21 00:00:00"
1475;"Double Down Sale";"Radio";5321;"1998-01-02 00:00:00";"1998-01-05 00:00:00"
1476;"Weekend Markdown";"In-Store Coupon";11409;"1998-01-13 00:00:00";"1998-01-16 00:00:00"
1477;"Money Grabbers";"Cash Register Handout";8525;"1998-01-30 00:00:00";"1998-02-03 00:00:00"
1478;"Go For It";"Radio";12251;"1998-02-13 00:00:00";"1998-02-16 00:00:00"
1479;"Green Light Special";"Product Attachment";9713;"1998-02-25 00:00:00";"1998-02-28 00:00:00"
1480;"Price Savers";"Daily Paper";7511;"1998-03-13 00:00:00";"1998-03-14 00:00:00"
1481;"Mystery Sale";"Cash Register Handout";9500;"1998-03-26 00:00:00";"1998-03-28 00:00:00"
1482;"Dollar Cutters";"Daily Paper";14734;"1998-04-09 00:00:00";"1998-04-11 00:00:00"
1483;"Bag Stuffers";"Sunday Paper";8085;"1998-04-22 00:00:00";"1998-04-25 00:00:00"
1484;"I Cant Believe It Sale";"Daily Paper, Radio, TV";10247;"1998-05-05 00:00:00";"1998-05-06 00:00:00"
1485;"Super Savers";"Street Handout";14454;"1998-05-20 00:00:00";"1998-05-24 00:00:00"
1486;"Price Slashers";"Sunday Paper, Radio, TV";7724;"1998-06-04 00:00:00";"1998-06-06 00:00:00"
1487;"Price Cutters";"Cash Register Handout";12277;"1998-06-17 00:00:00";"1998-06-21 00:00:00"
1488;"Super Savers";"Sunday Paper, Radio";14739;"1998-07-03 00:00:00";"1998-07-04 00:00:00"
1489;"Bye Bye Baby";"Sunday Paper";13818;"1998-07-17 00:00:00";"1998-07-18 00:00:00"
1490;"Super Duper Savers";"Cash Register Handout";5125;"1998-07-28 00:00:00";"1998-07-31 00:00:00"
1491;"Dimes Off";"Daily Paper, Radio";8223;"1998-08-11 00:00:00";"1998-08-14 00:00:00"
1492;"Sale Winners";"Street Handout";11147;"1998-08-27 00:00:00";"1998-08-29 00:00:00"
1493;"Super Duper Savers";"Street Handout";5100;"1998-09-10 00:00:00";"1998-09-13 00:00:00"
1494;"Dollar Cutters";"Street Handout";11788;"1998-09-24 00:00:00";"1998-09-28 00:00:00"
1495;"Super Duper Savers";"Daily Paper, Radio";6087;"1998-10-08 00:00:00";"1998-10-11 00:00:00"
1496;"Money Savers";"Sunday Paper";10720;"1998-10-23 00:00:00";"1998-10-24 00:00:00"
1497;"Price Smashers";"Street Handout";9545;"1998-11-04 00:00:00";"1998-11-08 00:00:00"
1498;"Double Down Sale";"Cash Register Handout";14271;"1998-11-18 00:00:00";"1998-11-22 00:00:00"
1499;"Tip Top Savings";"Daily Paper";8524;"1998-12-01 00:00:00";"1998-12-02 00:00:00"
1500;"Save-It Sale";"In-Store Coupon";7522;"1998-12-17 00:00:00";"1998-12-19 00:00:00"
1503;"Unbeatable Price Savers";"Product Attachment";12716;"1996-01-17 00:00:00";"1996-01-20 00:00:00"
1504;"Unbeatable Price Savers";"Daily Paper";13423;"1996-01-31 00:00:00";"1996-02-02 00:00:00"
1505;"Bag Stuffers";"In-Store Coupon";9338;"1996-02-13 00:00:00";"1996-02-14 00:00:00"
1506;"Double Down Sale";"Sunday Paper";7482;"1996-03-01 00:00:00";"1996-03-03 00:00:00"
1507;"Double Your Savings";"Cash Register Handout";7415;"1996-03-14 00:00:00";"1996-03-16 00:00:00"
1508;"High Roller Savings";"Radio";9832;"1996-03-27 00:00:00";"1996-03-30 00:00:00"
1509;"I Cant Believe It Sale";"Cash Register Handout";11866;"1996-04-12 00:00:00";"1996-04-15 00:00:00"
1510;"Super Duper Savers";"In-Store Coupon";5391;"1996-04-25 00:00:00";"1996-04-29 00:00:00"
1511;"Big Time Discounts";"Product Attachment";6525;"1996-05-08 00:00:00";"1996-05-10 00:00:00"
1512;"Green Light Special";"Sunday Paper, Radio";10651;"1996-05-23 00:00:00";"1996-05-25 00:00:00"
1513;"Sales Days";"Street Handout";6312;"1996-06-06 00:00:00";"1996-06-07 00:00:00"
1514;"Double Down Sale";"Daily Paper";7874;"1996-06-19 00:00:00";"1996-06-22 00:00:00"
1515;"One Day Sale";"Daily Paper";7553;"1996-07-03 00:00:00";"1996-07-05 00:00:00"
1516;"Best Savings";"Daily Paper, Radio, TV";10732;"1996-07-19 00:00:00";"1996-07-21 00:00:00"
